default,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,BILL_AMT1,BILL_AMT2,PAY_AMT1,PAY_AMT2
1,30000,2,3,1,36,0,0,7963,9152,1321,1451
1,30000,2,2,2,22,0,0,27444,29000,2000,1800
0,20000,1,1,2,22,0,0,3281,4325,1100,1100
0,240000,2,2,2,25,0,0,175764,178600,6500,7000
1,200000,1,2,1,31,7,6,254266,240966,0,328
0,70000,1,2,2,38,0,0,27000,31809,5600,0
0,200000,2,1,2,23,-2,-2,488,878,878,488
0,150000,2,1,2,31,-1,-1,18395,-2390,312,20132
0,160000,2,2,1,35,0,0,17742,12939,2000,1000
0,180000,2,1,2,30,0,0,113647,52992,3000,3170
0,190000,1,2,1,39,0,0,144414,145572,7000,6000
0,20000,2,2,1,22,0,0,15749,16221,1500,5000
0,150000,1,1,2,27,0,0,82494,83044,3100,3500
0,310000,1,2,1,35,0,0,7589,9463,2000,3000
0,180000,2,2,1,36,0,0,98736,96566,6025,5000
1,80000,2,2,2,24,0,0,81908,83597,5501,3450
0,350000,2,2,1,41,0,0,85339,84393,5000,5016
0,50000,2,2,1,47,0,0,32547,33481,1582,1800
0,90000,2,2,2,23,2,0,87669,86653,3499,3000
0,220000,1,2,1,35,0,0,112460,29300,8500,8500
1,50000,2,1,2,25,2,3,43870,42891,0,1700
0,90000,1,3,1,46,-1,2,1651,390,0,390
0,400000,2,2,1,30,0,0,161226,139481,5000,17939
0,210000,2,3,1,40,-1,-1,2309,4791,4791,1909
1,180000,2,2,1,39,2,2,177113,180628,7800,0
0,500000,1,1,1,55,-1,-1,3925,11200,11253,25585
1,260000,2,2,1,39,2,0,228443,233958,10698,24799
0,180000,2,2,2,26,0,0,7149,12946,5946,3663
1,180000,2,2,1,34,-1,-1,8000,0,0,0
0,30000,2,1,2,24,0,0,22236,23574,1696,1705
0,360000,2,1,2,33,0,0,31482,31805,5119,5007
0,280000,2,1,1,47,-1,2,2002,1311,0,0
1,100000,2,1,2,27,1,2,53213,50842,6,2031
0,50000,2,2,1,49,0,0,49467,41877,1472,1000
0,20000,1,3,1,31,0,0,17557,18739,1466,1200
1,80000,2,3,2,27,-2,-2,1672,0,0,1672
0,110000,2,2,2,36,1,-1,0,780,780,0
1,50000,1,1,3,25,1,-1,6300,3395,9195,0
1,50000,2,2,1,50,0,0,48119,48318,1554,1028
0,20000,1,1,2,33,0,0,16117,17130,1285,2200
0,200000,2,3,1,41,0,0,98184,103228,5143,19034
0,250000,2,2,2,44,1,-1,0,664,664,65791
1,150000,2,1,1,33,1,-2,0,0,0,0
1,50000,1,1,2,23,1,-2,0,0,0,0
0,200000,2,1,1,38,-1,-1,1779,1354,1354,0
0,220000,1,2,1,38,0,0,147048,137560,6364,5892
0,60000,2,2,1,36,-2,-2,0,2426,2426,3367
0,100000,1,2,2,43,0,0,47730,47525,1808,1728
0,20000,1,3,3,46,0,0,15523,17264,2000,1500
1,140000,1,2,2,28,1,3,82265,86127,5747,0
1,50000,1,2,1,46,0,0,48677,39756,2000,3000
0,50000,1,1,2,28,0,0,28639,29482,2100,2000
0,120000,2,2,1,30,-1,-1,686,686,686,686
0,120000,2,1,1,39,1,-2,0,0,0,0
0,30000,1,2,2,38,0,0,28637,28711,2002,2002
0,180000,2,1,2,26,1,-2,0,0,0,0
0,500000,1,1,1,46,0,0,53049,66623,16018,10000
0,420000,1,1,1,44,0,0,337792,293987,12011,6472
0,20000,2,2,1,45,0,0,14296,15321,1262,1274
1,50000,2,2,2,24,0,0,39083,40150,1700,1700
0,260000,2,2,2,30,0,0,19674,17810,2000,3000
0,50000,1,2,2,27,0,0,47481,36112,1910,1790
0,50000,2,1,2,26,-1,-1,750,0,0,3116
0,50000,2,2,2,49,0,0,43342,44441,2100,2000
0,100000,1,2,1,49,0,0,69896,71360,2588,2644
1,50000,2,1,2,24,4,3,38965,38063,0,1700
0,180000,2,1,2,27,0,0,174546,175121,8269,6606
0,240000,2,1,1,38,1,-2,0,0,0,100000
0,30000,1,2,1,38,2,0,28484,29242,1905,1700
1,30000,2,3,1,60,-1,3,5867,5621,0,0
0,270000,2,1,1,45,0,0,96175,88092,3626,2700
1,30000,2,3,1,57,-1,-1,347,1353,1353,78
1,200000,2,2,1,31,-1,-1,1319,4997,4997,3650
1,40000,2,2,1,29,-1,0,8801,9544,1000,0
0,360000,2,1,1,31,-2,-2,0,18540,18540,10000
0,150000,2,3,1,57,-1,-1,5483,9136,9136,17348
1,80000,2,2,2,24,0,0,9933,11111,1370,1233
0,300000,2,1,1,32,1,-1,-227,44791,45018,0
0,220000,1,2,1,32,0,0,202010,103124,3746,3820
0,110000,2,2,1,42,-1,-1,776,776,776,776
0,50000,1,1,2,30,0,0,11787,9720,1300,1034
0,50000,2,3,2,60,0,0,31164,32384,1756,1445
0,230000,2,1,1,37,-1,-1,400,20123,20123,1256
1,50000,1,1,1,27,2,2,43333,46308,4000,2000
0,240000,2,2,3,39,0,0,171907,171394,7200,3000
0,130000,2,1,2,26,0,-1,20054,1298,1298,6730
0,160000,2,1,2,34,0,0,43729,43535,2045,1809
0,210000,2,1,2,31,0,0,121697,120133,5000,5000
0,210000,2,2,2,32,-1,0,1952,2787,1526,4000
0,330000,1,1,2,47,0,0,240063,242040,9500,5591
0,110000,2,2,1,51,0,0,10141,11472,1500,2000
0,120000,2,2,2,28,1,2,108993,111266,5500,4100
0,100000,2,1,2,29,-1,-1,5466,5652,5652,9690
0,210000,2,2,2,34,0,0,63672,57299,2200,3000
0,350000,2,1,2,31,0,0,181550,177978,10000,20000
0,180000,2,2,2,25,0,0,141836,140792,5124,6000
0,150000,2,1,2,28,0,0,66296,61916,3000,3005
0,50000,1,1,3,37,1,2,49457,47080,0,1200
0,230000,2,3,1,47,-1,-1,5482,15900,15900,1678
1,30000,2,2,1,39,2,2,9884,9586,0,1200
1,90000,2,2,1,24,2,2,86643,87249,3881,3000
0,390000,2,2,1,24,0,0,16406,16966,1500,1500
1,50000,2,2,2,25,2,2,15679,16228,1100,2150
0,320000,1,2,1,39,0,0,51058,34619,1240,1403
0,20000,1,2,2,34,0,0,15907,17142,1498,1200
0,200000,2,2,1,41,0,0,42292,43764,3000,2000
1,500000,1,1,1,40,-2,-2,5255,721,721,17252
0,190000,2,2,2,28,1,-2,0,0,0,0
1,70000,2,1,2,25,2,0,5730,7625,2000,2000
1,220000,2,1,2,35,-1,-1,8304,11526,11526,1282
0,50000,1,2,2,28,0,0,28864,30090,2000,2000
0,50000,1,2,1,37,0,0,15175,16505,1579,1590
0,50000,2,2,1,46,2,2,28390,29639,2000,2000
0,70000,1,1,1,42,0,0,70730,58103,3500,15000
0,80000,2,1,2,26,0,0,66982,66130,2986,3056
0,50000,1,3,2,41,0,0,45487,45548,1858,1685
0,150000,2,1,2,27,-1,-1,1345,0,0,0
0,300000,2,1,1,36,-2,-1,540,1283,1283,843
0,50000,2,1,2,25,0,0,10973,12092,1300,1500
0,170000,2,2,1,42,0,0,4600,6519,2000,1000
0,350000,1,1,2,37,-2,-2,316,316,316,316
0,470000,2,2,2,33,0,0,43353,47682,5000,2600
0,20000,1,2,2,25,0,0,13610,14160,1360,1400
0,140000,2,2,2,26,1,-1,0,811,811,1000
0,60000,2,2,2,23,1,2,45014,45698,1774,0
0,160000,2,2,2,23,0,0,122339,137278,18518,3358
0,150000,2,1,2,26,0,0,101569,103688,3756,5350
0,20000,2,1,2,23,-1,-1,292,780,780,0
0,210000,1,1,2,35,-1,-1,6808,4954,4960,8747
0,50000,1,2,2,23,-1,-1,3352,18685,18685,1105
0,210000,2,1,2,31,-1,-1,15332,10000,10000,19875
0,280000,1,1,1,44,-2,-1,593,1763,1777,53934
0,300000,1,2,2,36,-1,0,15536,17923,10000,10140
0,230000,2,3,1,37,0,0,228342,189966,6100,7000
0,250000,1,2,1,47,-2,-2,8996,18069,18069,7966
0,500000,2,1,1,36,-1,-1,24170,8051,8091,78192
0,50000,2,2,1,48,0,0,12592,12899,2017,2000
0,50000,1,3,2,46,0,0,5942,5444,1056,1000
0,150000,2,2,1,36,0,0,296846,301634,7143,13700
0,180000,2,1,2,53,1,-2,0,41300,41300,41300
0,450000,1,2,2,37,0,0,136655,146400,13492,13641
0,70000,2,2,3,24,1,2,4177,2657,0,1500
0,110000,1,3,1,40,0,0,93357,94938,4100,2612
1,200000,1,1,1,43,1,2,203393,198272,0,5812
0,210000,2,2,2,37,1,-2,0,0,0,0
0,320000,1,1,2,36,0,0,146201,129311,5465,3137
1,20000,1,1,2,37,0,0,66599,67259,2317,2579
0,130000,2,2,2,29,-1,-1,1110,1170,1170,0
0,20000,1,1,1,29,0,0,16961,16365,2000,1139
0,210000,1,1,1,39,-1,-1,3391,775,1000,0
1,30000,2,2,2,33,0,0,25498,26149,1451,1408
1,60000,2,3,1,36,1,2,47987,48716,1788,0
0,110000,1,2,1,49,0,0,75565,64833,4009,5000
0,130000,1,1,2,32,-1,-1,32236,41510,10000,0
0,500000,2,1,2,38,0,0,74615,74399,4010,6720
1,500000,1,2,1,38,0,0,499231,511629,22600,501
1,100000,1,2,2,35,-1,2,8102,10252,2500,0
0,220000,1,1,2,25,0,0,29664,5995,1018,8424
0,50000,1,2,2,40,0,0,40561,97214,18280,2284
0,500000,1,1,1,49,-1,-1,1320,1320,1320,1320
1,50000,2,1,2,29,-1,-1,2459,2471,2471,6015
0,200000,2,1,1,45,-2,-2,1417,12643,12660,3977
0,320000,2,2,2,50,-1,0,5714,7870,3000,342
0,450000,1,2,2,29,1,2,16524,12624,676,1204
0,20000,1,3,2,26,8,7,43340,42619,0,0
0,310000,2,2,1,44,-1,-1,500,0,0,0
1,120000,2,2,2,23,0,0,100727,96551,4324,3234
0,200000,2,2,1,48,0,0,354304,303188,8000,5600
0,50000,1,3,1,53,0,0,49466,50544,2442,1669
0,130000,1,3,1,48,0,0,100522,102650,4650,0
0,50000,2,2,2,23,0,0,25421,26704,2000,1000
1,130000,1,2,2,26,0,0,16435,17166,1300,2600
0,50000,2,2,2,42,0,0,50221,49664,2215,1462
0,30000,1,2,2,32,2,0,17287,14493,3000,3000
1,30000,2,2,1,34,2,2,24014,25891,2274,2217
1,160000,1,1,2,34,-1,-1,390,390,390,390
0,50000,1,1,2,27,0,0,43341,44442,1800,1729
0,80000,2,2,2,28,0,-1,18112,8857,10084,79200
0,60000,2,2,2,25,0,0,50269,47809,4749,1621
0,230000,2,1,2,27,1,2,46628,45253,0,1000
0,390000,2,1,2,30,0,0,86124,89129,4300,3437
0,110000,2,2,1,28,0,0,3242,4095,1300,1054
0,50000,1,1,2,24,1,-2,0,0,0,0
1,20000,2,2,1,35,1,2,22382,20650,0,0
0,100000,1,2,2,29,0,0,65324,11860,2106,0
0,70000,2,3,1,33,0,0,32405,22484,10580,8009
0,150000,1,2,1,31,2,2,156286,148841,57,6203
0,390000,1,1,2,31,0,0,19469,17227,2227,2400
0,50000,1,2,1,22,0,0,47559,50463,3690,2500
0,90000,1,2,2,26,2,2,121368,102385,0,95800
1,290000,2,2,2,30,0,0,288994,296230,12549,7003
0,20000,1,2,2,24,0,0,19401,20610,3232,0
1,90000,2,1,2,28,0,0,87916,87459,5800,5400
0,260000,1,3,2,48,0,0,266762,268508,11500,10000
0,90000,2,2,2,26,0,0,92472,92518,4600,4100
1,100000,2,2,2,27,3,2,104489,101123,0,4384
0,150000,2,1,2,31,0,0,126419,128887,7000,12440
0,60000,2,2,1,46,0,0,60987,60832,2145,1612
0,80000,1,2,1,42,2,0,80586,77960,3000,3200
0,80000,2,2,1,24,-1,-1,15621,3760,3768,1368
0,30000,2,2,1,26,1,2,30349,29580,0,1200
0,20000,1,2,1,38,-1,-1,2638,3016,3016,3282
0,50000,1,2,2,24,0,0,34500,0,0,0
0,250000,2,1,2,37,0,0,43971,32009,1007,13346
1,50000,2,1,2,22,0,0,41940,41811,1748,1253
0,120000,2,3,2,32,0,0,5152,4529,1015,890
0,20000,2,2,1,36,1,-2,-25,-25,0,0
0,280000,2,3,2,33,-1,-1,2186,2186,2196,2194
0,50000,2,1,1,35,0,0,46532,46624,3000,1200
0,360000,1,3,2,49,-2,-2,348,7963,8047,200222
1,100000,1,1,2,32,-1,-1,671,671,671,671
0,140000,2,3,1,42,2,2,47556,48802,2300,0
0,170000,2,2,1,33,0,0,172382,173101,6558,6316
0,50000,2,2,1,33,-1,0,25658,26539,1700,2080
0,50000,1,3,1,46,0,0,49083,27822,1463,1733
1,120000,1,2,1,47,-1,-1,2486,151,260,5753
0,170000,2,2,2,38,0,0,86401,88991,3991,4071
0,380000,1,2,1,43,-1,0,195221,188328,8000,8263
0,400000,2,3,1,37,0,0,76917,79075,4000,4000
0,50000,2,1,2,30,0,0,30145,26212,5000,2000
0,440000,2,2,1,42,1,-2,22597,7288,7324,5683
0,30000,2,2,1,24,2,2,150,150,0,0
0,470000,1,1,1,39,-1,-1,5572,3595,3595,22816
0,180000,2,3,1,40,-1,-1,1903,0,0,0
1,110000,1,3,2,32,0,-1,34000,223,223,0
0,300000,1,1,2,25,0,0,76918,41773,4103,1427
0,120000,2,1,2,31,-1,-1,325,325,325,325
0,220000,1,1,2,33,-2,-2,3233,2106,2108,1332
0,50000,1,1,2,27,0,0,50459,36307,1600,3071
0,100000,1,2,1,43,1,-2,0,0,0,0
0,170000,2,1,2,30,-2,-2,3733,1958,1958,5956
0,360000,2,1,2,37,-1,-1,3355,5865,5865,3300
0,180000,2,2,2,43,0,0,4819,5240,1010,1003
0,120000,1,2,2,27,0,0,33474,29029,1789,2037
0,210000,1,3,2,32,-2,-1,1649,1000,1000,0
1,60000,1,2,1,56,0,0,28842,30371,2000,2000
0,130000,1,2,1,40,0,0,20733,14261,7261,12272
0,50000,2,3,1,36,0,-1,3781,1710,1710,25000
1,50000,2,3,1,52,1,2,30505,29731,0,1831
1,100000,2,1,1,33,-1,-1,3976,0,0,0
0,150000,2,3,1,43,0,0,90606,93496,4348,3229
1,240000,1,2,1,38,2,-1,6848,836,836,2508
0,120000,1,2,3,38,-2,-2,7787,3495,3505,1711
1,80000,2,2,1,32,-1,-1,199,199,199,199
1,210000,2,2,1,27,2,2,174134,167095,16,6800
0,80000,2,2,2,37,-1,2,1118,1102,0,10512
1,50000,2,2,1,38,0,0,20838,23204,3000,0
0,50000,2,2,3,52,0,0,50671,50525,1844,1292
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
